Date,Country,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude
09/02/2020,Malaysia,,17,3,0,4.56938,102.26568
08/02/2020,Malaysia,,16,1,0,4.56938,102.26568
07/02/2020,Malaysia,,15,0,1,4.56938,102.26568
06/02/2020,Malaysia,,14,0,1,4.56938,102.26568
05/02/2020,Malaysia,,12,0,1,4.56938,102.26568
04/02/2020,Malaysia,,10,0,0,4.56938,102.26568
02/02/2020,Malaysia,,8,0,0,4.56938,102.26568
01/02/2020,Malaysia,,8,0,0,4.56938,102.26568
31/01/2020,Malaysia,,8,0,0,4.56938,102.26568
04/03/2020,Mexico,,6,0,1,19.43263,-99.13318
03/03/2020,Mexico,,6,0,0,19.43263,-99.13318
01/03/2020,Mexico,,5,0,0,19.43263,-99.13318
29/02/2020,Mexico,,4,0,0,19.43263,-99.13318
28/02/2020,Mexico,,2,0,0,19.43263,-99.13318
04/03/2020,Monaco,,1,0,0,43.73844,7.42425
03/03/2020,Monaco,,1,0,0,43.73844,7.42425
01/03/2020,Monaco,,1,0,0,43.73844,7.42425
29/02/2020,Monaco,,1,0,0,43.73844,7.42425
28/02/2020,Monaco,,1,0,0,43.73844,7.42425
04/03/2020,Morocco,,1,0,0,31.17282,-7.33625
03/03/2020,Morocco,,1,0,0,31.17282,-7.33625
04/03/2020,Nepal,,1,0,1,28.10839,84.09171
03/03/2020,Nepal,,1,0,1,28.10839,84.09171
01/03/2020,Nepal,,1,0,1,28.10839,84.09171
29/02/2020,Nepal,,1,0,1,28.10839,84.09171
28/02/2020,Nepal,,1,0,1,28.10839,84.09171
27/02/2020,Nepal,,1,0,1,28.10839,84.09171
26/02/2020,Nepal,,1,0,1,28.10839,84.09171
25/02/2020,Nepal,,1,0,1,28.10839,84.09171
24/02/2020,Nepal,,1,0,1,28.10839,84.09171
23/02/2020,Nepal,,1,0,1,28.10839,84.09171
22/02/2020,Nepal,,1,0,1,28.10839,84.09171
21/02/2020,Nepal,,1,0,1,28.10839,84.09171
20/02/2020,Nepal,,1,0,1,28.10839,84.09171
19/02/2020,Nepal,,1,0,1,28.10839,84.09171
18/02/2020,Nepal,,1,0,1,28.10839,84.09171
17/02/2020,Nepal,,1,0,1,28.10839,84.09171
16/02/2020,Nepal,,1,0,1,28.10839,84.09171
15/02/2020,Nepal,,1,0,1,28.10839,84.09171
14/02/2020,Nepal,,1,0,1,28.10839,84.09171
13/02/2020,Nepal,,1,0,1,28.10839,84.09171
12/02/2020,Nepal,,1,0,0,28.10839,84.09171
11/02/2020,Nepal,,1,0,0,28.10839,84.09171
10/02/2020,Nepal,,1,0,0,28.10839,84.09171
09/02/2020,Nepal,,1,0,0,28.10839,84.09171
08/02/2020,Nepal,,1,0,0,28.10839,84.09171
07/02/2020,Nepal,,1,0,0,28.10839,84.09171
06/02/2020,Nepal,,1,0,0,28.10839,84.09171
05/02/2020,Nepal,,1,0,0,28.10839,84.09171
04/02/2020,Nepal,,1,0,0,28.10839,84.09171
02/02/2020,Nepal,,1,0,0,28.10839,84.09171
01/02/2020,Nepal,,1,0,0,28.10839,84.09171
31/01/2020,Nepal,,1,0,0,28.10839,84.09171
04/03/2020,Netherlands,,38,0,0,52.50017,5.74808
03/03/2020,Netherlands,,23,0,0,52.50017,5.74808
01/03/2020,Netherlands,,10,0,0,52.50017,5.74808
29/02/2020,Netherlands,,7,0,0,52.50017,5.74808
28/02/2020,Netherlands,,2,0,0,52.50017,5.74808
27/02/2020,Netherlands,,1,0,0,52.50017,5.74808
04/03/2020,New Zealand,,3,0,0,-41.50008,172.83441
03/03/2020,New Zealand,,2,0,0,-41.50008,172.83441
01/03/2020,New Zealand,,1,0,0,-41.50008,172.83441
29/02/2020,New Zealand,,1,0,0,-41.50008,172.83441
28/02/2020,New Zealand,,1,0,0,-41.50008,172.83441
04/03/2020,Nigeria,,1,0,0,9.60004,7.99997
03/03/2020,Nigeria,,1,0,0,9.60004,7.99997
01/03/2020,Nigeria,,1,0,0,9.60004,7.99997
29/02/2020,Nigeria,,1,0,0,9.60004,7.99997
28/02/2020,Nigeria,,1,0,0,9.60004,7.99997
27/02/2020,Nigeria,,1,0,0,9.60004,7.99997
04/03/2020,North Macedonia,,1,0,0,41.61712,21.71684
03/03/2020,North Macedonia,,1,0,0,41.61712,21.71684
01/03/2020,North Macedonia,,1,0,0,41.61712,21.71684
29/02/2020,North Macedonia,,1,0,0,41.61712,21.71684
28/02/2020,North Macedonia,,1,0,0,41.61712,21.71684
27/02/2020,North Macedonia,,1,0,0,41.61712,21.71684
26/02/2020,North Macedonia,,1,0,0,41.61712,21.71684
04/03/2020,Norway,,59,0,0,60.50002,9.09997
03/03/2020,Norway,,33,0,0,60.50002,9.09997
01/03/2020,Norway,,19,0,0,60.50002,9.09997
29/02/2020,Norway,,15,0,0,60.50002,9.09997
28/02/2020,Norway,,6,0,0,60.50002,9.09997
27/02/2020,Norway,,4,0,0,60.50002,9.09997
26/02/2020,Norway,,1,0,0,60.50002,9.09997
04/03/2020,Oman,,15,0,2,21.00003,57.00369
03/03/2020,Oman,,12,0,2,21.00003,57.00369
01/03/2020,Oman,,6,0,1,21.00003,57.00369
29/02/2020,Oman,,6,0,0,21.00003,57.00369
28/02/2020,Oman,,6,0,0,21.00003,57.00369
27/02/2020,Oman,,6,0,0,21.00003,57.00369
26/02/2020,Oman,,4,0,0,21.00003,57.00369
25/02/2020,Oman,,4,0,0,21.00003,57.00369
24/02/2020,Oman,,2,0,0,21.00003,57.00369
04/03/2020,Pakistan,,5,0,0,30.33084,71.24750
03/03/2020,Pakistan,,5,0,0,30.33084,71.24750
01/03/2020,Pakistan,,4,0,0,30.33084,71.24750
29/02/2020,Pakistan,,4,0,0,30.33084,71.24750
28/02/2020,Pakistan,,2,0,0,30.33084,71.24750
27/02/2020,Pakistan,,2,0,0,30.33084,71.24750
26/02/2020,Pakistan,,2,0,0,30.33084,71.24750
04/03/2020,Philippines,,3,1,2,12.75035,122.73121
03/03/2020,Philippines,,3,1,2,12.75035,122.73121
01/03/2020,Philippines,,3,1,2,12.75035,122.73121
29/02/2020,Philippines,,3,1,2,12.75035,122.73121
28/02/2020,Philippines,,3,1,2,12.75035,122.73121
27/02/2020,Philippines,,3,1,2,12.75035,122.73121
26/02/2020,Philippines,,3,1,2,12.75035,122.73121
25/02/2020,Philippines,,3,1,2,12.75035,122.73121
24/02/2020,Philippines,,3,1,2,12.75035,122.73121
23/02/2020,Philippines,,3,1,2,12.75035,122.73121
22/02/2020,Philippines,,3,1,2,12.75035,122.73121
21/02/2020,Philippines,,3,1,2,12.75035,122.73121
20/02/2020,Philippines,,3,1,2,12.75035,122.73121
19/02/2020,Philippines,,3,1,2,12.75035,122.73121
18/02/2020,Philippines,,3,1,2,12.75035,122.73121
17/02/2020,Philippines,,3,1,2,12.75035,122.73121
16/02/2020,Philippines,,3,1,2,12.75035,122.73121
15/02/2020,Philippines,,3,1,2,12.75035,122.73121
14/02/2020,Philippines,,3,1,2,12.75035,122.73121
13/02/2020,Philippines,,3,1,2,12.75035,122.73121
12/02/2020,Philippines,,3,1,2,12.75035,122.73121
11/02/2020,Philippines,,3,1,2,12.75035,122.73121
10/02/2020,Philippines,,3,2,1,12.75035,122.73121
09/02/2020,Philippines,,3,2,1,12.75035,122.73121
08/02/2020,Philippines,,3,0,1,12.75035,122.73121
07/02/2020,Philippines,,3,1,0,12.75035,122.73121
06/02/2020,Philippines,,3,1,0,12.75035,122.73121
05/02/2020,Philippines,,3,1,0,12.75035,122.73121
04/02/2020,Philippines,,2,1,0,12.75035,122.73121
02/02/2020,Philippines,,2,1,0,12.75035,122.73121
01/02/2020,Philippines,,2,1,0,12.75035,122.73121
31/01/2020,Philippines,,1,0,0,12.75035,122.73121
04/03/2020,Poland,,1,0,0,52.21593,19.13442
04/03/2020,Portugal,,6,0,0,40.03326,-7.88963
03/03/2020,Portugal,,4,0,0,40.03326,-7.88963
04/03/2020,Qatar,,8,0,0,25.33370,51.22953
03/03/2020,Qatar,,8,0,0,25.33370,51.22953
01/03/2020,Qatar,,3,0,0,25.33370,51.22953
29/02/2020,Qatar,,1,0,0,25.33370,51.22953
04/03/2020,Romania,,6,0,1,45.98521,24.68592
03/03/2020,Romania,,4,0,1,45.98521,24.68592
01/03/2020,Romania,,3,0,1,45.98521,24.68592
29/02/2020,Romania,,3,0,1,45.98521,24.68592
28/02/2020,Romania,,3,0,1,45.98521,24.68592
27/02/2020,Romania,,1,0,0,45.98521,24.68592
26/02/2020,Romania,,1,0,0,45.98521,24.68592
04/03/2020,Russia,,3,0,2,64.68631,97.74531
03/03/2020,Russia,,3,0,2,64.68631,97.74531
01/03/2020,Russia,,2,0,2,64.68631,97.74531
29/02/2020,Russia,,2,0,2,64.68631,97.74531
28/02/2020,Russia,,2,0,2,64.68631,97.74531
27/02/2020,Russia,,2,0,2,64.68631,97.74531
26/02/2020,Russia,,2,0,2,64.68631,97.74531
25/02/2020,Russia,,2,0,2,64.68631,97.74531
24/02/2020,Russia,,2,0,2,64.68631,97.74531
23/02/2020,Russia,,2,0,2,48.27838,46.16636
22/02/2020,Russia,,2,0,2,48.27838,46.16636
21/02/2020,Russia,,2,0,2,48.27838,46.16636
20/02/2020,Russia,,2,0,2,48.27838,46.16636
19/02/2020,Russia,,2,0,2,48.27838,46.16636
18/02/2020,Russia,,2,0,2,48.27838,46.16636
17/02/2020,Russia,,2,0,2,48.27838,46.16636
16/02/2020,Russia,,2,0,2,48.27838,46.16636
15/02/2020,Russia,,2,0,2,48.27838,46.16636
14/02/2020,Russia,,2,0,2,48.27838,46.16636
13/02/2020,Russia,,2,0,2,48.27838,46.16636
12/02/2020,Russia,,2,0,2,48.27838,46.16636
11/02/2020,Russia,,2,0,0,48.27838,46.16636
10/02/2020,Russia,,2,0,0,48.27838,46.16636
09/02/2020,Russia,,2,0,0,48.27838,46.16636
08/02/2020,Russia,,2,0,0,48.27838,46.16636
07/02/2020,Russia,,2,0,0,48.27838,46.16636
06/02/2020,Russia,,2,0,0,48.27838,46.16636
05/02/2020,Russia,,2,0,0,48.27838,46.16636
04/02/2020,Russia,,2,0,0,48.27838,46.16636
02/02/2020,Russia,,2,0,0,48.27838,46.16636
01/02/2020,Russia,,2,0,0,48.27838,46.16636
31/01/2020,Russia,,2,0,0,48.27838,46.16636
04/03/2020,San Marino,,16,0,0,43.94586,12.45831
03/03/2020,San Marino,,10,0,0,43.94586,12.45831
01/03/2020,San Marino,,8,0,0,43.94586,12.45831
29/02/2020,San Marino,,1,0,0,43.94586,12.45831
28/02/2020,San Marino,,1,0,0,43.94586,12.45831
27/02/2020,San Marino,,1,0,0,43.94586,12.45831
04/03/2020,Saudi Arabia,,2,0,0,25.62426,42.35283
03/03/2020,Saudi Arabia,,1,0,0,25.62426,42.35283
04/03/2020,Senegal,,4,0,0,14.47506,-14.45296
03/03/2020,Senegal,,2,0,0,14.47506,-14.45296
04/03/2020,Singapore,,110,0,78,1.34086,103.83039
03/03/2020,Singapore,,110,0,78,1.34086,103.83039
01/03/2020,Singapore,,106,0,74,1.34086,103.83039
29/02/2020,Singapore,,102,0,72,1.34086,103.83039
28/02/2020,Singapore,,98,0,69,1.34086,103.83039
27/02/2020,Singapore,,96,0,66,1.34086,103.83039
26/02/2020,Singapore,,93,0,62,1.34086,103.83039
25/02/2020,Singapore,,91,0,58,1.34086,103.83039
24/02/2020,Singapore,,90,0,53,1.34086,103.83039
23/02/2020,Singapore,,89,0,51,1.34086,103.83039
22/02/2020,Singapore,,89,0,49,1.34086,103.83039
21/02/2020,Singapore,,86,0,47,1.34086,103.83039
20/02/2020,Singapore,,85,0,37,1.34086,103.83039
19/02/2020,Singapore,,84,0,34,1.34086,103.83039
18/02/2020,Singapore,,81,0,29,1.34086,103.83039
17/02/2020,Singapore,,77,0,24,1.34086,103.83039
16/02/2020,Singapore,,75,0,19,1.34086,103.83039
15/02/2020,Singapore,,72,0,18,1.34086,103.83039
14/02/2020,Singapore,,67,0,17,1.34086,103.83039
13/02/2020,Singapore,,58,0,15,1.34086,103.83039
12/02/2020,Singapore,,50,0,15,1.34086,103.83039
11/02/2020,Singapore,,47,0,9,1.34086,103.83039
10/02/2020,Singapore,,45,7,0,1.34086,103.83039
09/02/2020,Singapore,,43,6,0,1.34086,103.83039
08/02/2020,Singapore,,40,2,0,1.34086,103.83039
07/02/2020,Singapore,,33,0,2,1.34086,103.83039
06/02/2020,Singapore,,30,0,1,1.34086,103.83039
05/02/2020,Singapore,,28,0,1,1.34086,103.83039
04/02/2020,Singapore,,24,0,1,1.34086,103.83039
02/02/2020,Singapore,,18,0,0,1.34086,103.83039
01/02/2020,Singapore,,18,0,0,1.34086,103.83039
31/01/2020,Singapore,,16,0,0,1.34086,103.83039
04/03/2020,Slovenia,,1,0,0,45.81331,14.48084
04/03/2020,South Korea,,5621,35,41,35.87130,128.60180
03/03/2020,South Korea,,5328,33,41,35.87130,128.60180
01/03/2020,South Korea,,4212,22,30,35.87130,128.60180
29/02/2020,South Korea,,3526,17,30,35.87130,128.60180
28/02/2020,South Korea,,2931,17,24,35.87130,128.60180
27/02/2020,South Korea,,2022,13,24,35.87130,128.60180
26/02/2020,South Korea,,1595,13,24,35.87130,128.60180
25/02/2020,South Korea,,1146,12,22,35.87130,128.60180
24/02/2020,South Korea,,893,9,22,35.87130,128.60180
23/02/2020,South Korea,,763,7,18,36.63839,127.69612
22/02/2020,South Korea,,556,4,18,36.63839,127.69612
21/02/2020,South Korea,,346,2,17,36.63839,127.69612
20/02/2020,South Korea,,156,1,16,36.63839,127.69612
19/02/2020,South Korea,,82,0,16,36.63839,127.69612
18/02/2020,South Korea,,46,0,16,36.63839,127.69612
17/02/2020,South Korea,,31,0,12,36.55819,127.94086
16/02/2020,South Korea,,30,0,9,36.55819,127.94086
15/02/2020,South Korea,,29,0,9,36.55819,127.94086
14/02/2020,South Korea,,28,0,7,36.55819,127.94086
13/02/2020,South Korea,,28,0,7,36.55819,127.94086
12/02/2020,South Korea,,28,0,4,36.55819,127.94086
11/02/2020,South Korea,,28,0,4,36.55819,127.94086
10/02/2020,South Korea,,28,3,0,36.55819,127.94086
09/02/2020,South Korea,,27,3,0,36.55819,127.94086
08/02/2020,South Korea,,25,2,0,36.55819,127.94086
07/02/2020,South Korea,,24,0,2,36.55819,127.94086
06/02/2020,South Korea,,24,0,2,36.55819,127.94086
05/02/2020,South Korea,,23,0,1,36.55819,127.94086
04/02/2020,South Korea,,16,0,0,36.55819,127.94086
02/02/2020,South Korea,,15,0,0,36.55819,127.94086
01/02/2020,South Korea,,15,0,0,36.55819,127.94086
31/01/2020,South Korea,,11,0,0,36.55819,127.94086
04/03/2020,Spain,,228,2,2,39.32623,-4.83806
03/03/2020,Spain,,165,1,2,39.32623,-4.83806
01/03/2020,Spain,,84,0,2,39.32623,-4.83806
29/02/2020,Spain,,58,0,2,39.32623,-4.83806
28/02/2020,Spain,,33,0,2,39.32623,-4.83806
27/02/2020,Spain,,25,0,2,39.32623,-4.83806
26/02/2020,Spain,,13,0,2,39.32623,-4.83806
25/02/2020,Spain,,9,0,2,39.32623,-4.83806
24/02/2020,Spain,,3,0,2,39.32623,-4.83806
23/02/2020,Spain,,2,0,2,39.32623,-4.83806
22/02/2020,Spain,,2,0,2,39.32623,-4.83806
21/02/2020,Spain,,2,0,2,39.32623,-4.83806
20/02/2020,Spain,,2,0,2,39.32623,-4.83806
19/02/2020,Spain,,2,0,2,39.32623,-4.83806
18/02/2020,Spain,,2,0,2,39.32623,-4.83806
17/02/2020,Spain,,2,0,2,39.32623,-4.83806
16/02/2020,Spain,,2,0,2,39.32623,-4.83806
15/02/2020,Spain,,2,0,2,39.32623,-4.83806
14/02/2020,Spain,,2,0,1,39.32623,-4.83806
13/02/2020,Spain,,2,0,0,39.32623,-4.83806
12/02/2020,Spain,,2,0,0,39.32623,-4.83806
11/02/2020,Spain,,2,0,0,39.32623,-4.83806
10/02/2020,Spain,,2,0,0,39.32623,-4.83806
09/02/2020,Spain,,2,0,0,39.32623,-4.83806
08/02/2020,Spain,,1,0,0,39.32623,-4.83806
07/02/2020,Spain,,1,0,0,39.32623,-4.83806
06/02/2020,Spain,,1,0,0,39.32623,-4.83806
05/02/2020,Spain,,1,0,0,39.32623,-4.83806
04/02/2020,Spain,,1,0,0,39.32623,-4.83806
02/02/2020,Spain,,1,0,0,39.32623,-4.83806
01/02/2020,Spain,,1,0,0,39.32623,-4.83806
31/01/2020,Spain,,1,0,0,39.32623,-4.83806
04/03/2020,Sri Lanka,,1,0,1,7.55549,80.71378
03/03/2020,Sri Lanka,,1,0,1,7.55549,80.71378
01/03/2020,Sri Lanka,,1,0,1,7.55549,80.71378
29/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
28/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
27/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
26/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
25/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
24/02/2020,Sri Lanka,,1,0,1,7.55549,80.71378
23/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
22/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
21/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
20/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
19/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
18/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
17/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
16/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
15/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
14/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
13/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
12/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
11/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
10/02/2020,Sri Lanka,,1,1,0,7.18952,79.95486
09/02/2020,Sri Lanka,,1,1,0,7.18952,79.95486
08/02/2020,Sri Lanka,,1,1,0,7.18952,79.95486
07/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
06/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
05/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
04/02/2020,Sri Lanka,,1,0,1,7.18952,79.95486
02/02/2020,Sri Lanka,,1,0,0,7.18952,79.95486
01/02/2020,Sri Lanka,,1,0,0,7.18952,79.95486
31/01/2020,Sri Lanka,,1,0,0,7.18952,79.95486
04/03/2020,Sweden,,52,0,1,59.67497,14.52086
03/03/2020,Sweden,,30,0,0,59.67497,14.52086
01/03/2020,Sweden,,14,0,0,59.67497,14.52086
29/02/2020,Sweden,,12,0,0,59.67497,14.52086
28/02/2020,Sweden,,11,0,0,59.67497,14.52086
27/02/2020,Sweden,,7,0,0,59.67497,14.52086
26/02/2020,Sweden,,2,0,0,59.67497,14.52086
25/02/2020,Sweden,,1,0,0,59.67497,14.52086
24/02/2020,Sweden,,1,0,0,59.67497,14.52086
23/02/2020,Sweden,,1,0,0,63.43521,14.82909
22/02/2020,Sweden,,1,0,0,63.43521,14.82909
21/02/2020,Sweden,,1,0,0,63.43521,14.82909
20/02/2020,Sweden,,1,0,0,63.43521,14.82909
19/02/2020,Sweden,,1,0,0,63.43521,14.82909
18/02/2020,Sweden,,1,0,0,63.43521,14.82909
17/02/2020,Sweden,,1,0,0,63.43521,14.82909
16/02/2020,Sweden,,1,0,0,63.43521,14.82909
15/02/2020,Sweden,,1,0,0,63.43521,14.82909
14/02/2020,Sweden,,1,0,0,63.43521,14.82909
13/02/2020,Sweden,,1,0,0,63.43521,14.82909
12/02/2020,Sweden,,1,0,0,63.43521,14.82909
11/02/2020,Sweden,,1,0,0,63.43521,14.82909
10/02/2020,Sweden,,1,0,0,63.43521,14.82909
09/02/2020,Sweden,,1,0,0,63.43521,14.82909
08/02/2020,Sweden,,1,0,0,63.43521,14.82909
07/02/2020,Sweden,,1,0,0,63.43521,14.82909
06/02/2020,Sweden,,1,0,0,63.43521,14.82909
05/02/2020,Sweden,,1,0,0,63.43521,14.82909
04/02/2020,Sweden,,1,0,0,63.43521,14.82909
02/02/2020,Sweden,,1,0,0,63.43521,14.82909
01/02/2020,Sweden,,1,0,0,63.43521,14.82909
31/01/2020,Sweden,,1,0,0,63.43521,14.82909
04/03/2020,Switzerland,,93,0,2,46.79856,8.23197
03/03/2020,Switzerland,,58,0,2,46.79856,8.23197
01/03/2020,Switzerland,,24,0,1,46.79856,8.23197
29/02/2020,Switzerland,,19,0,0,46.79856,8.23197
28/02/2020,Switzerland,,15,0,0,46.79856,8.23197
27/02/2020,Switzerland,,8,0,0,46.79856,8.23197
26/02/2020,Switzerland,,1,0,0,46.79856,8.23197
25/02/2020,Switzerland,,1,0,0,46.79856,8.23197
04/03/2020,Taiwan,Taiwan,42,1,12,23.97394,120.98202
03/03/2020,Taiwan,Taiwan,42,1,12,23.97394,120.98202
01/03/2020,Taiwan,Taiwan,40,1,12,23.97394,120.98202
29/02/2020,Taiwan,Taiwan,39,1,9,23.97394,120.98202
28/02/2020,Taiwan,Taiwan,34,1,9,23.97394,120.98202
27/02/2020,Taiwan,Taiwan,32,1,6,23.97394,120.98202
26/02/2020,Taiwan,Taiwan,32,1,5,23.97394,120.98202
25/02/2020,Taiwan,Taiwan,31,1,5,23.97394,120.98202
24/02/2020,Taiwan,Taiwan,30,1,5,23.97394,120.98202
23/02/2020,Taiwan,Taiwan,28,1,2,23.97394,120.98202
22/02/2020,Taiwan,Taiwan,26,1,2,23.97394,120.98202
21/02/2020,Taiwan,Taiwan,26,1,2,23.97394,120.98202
20/02/2020,Taiwan,Taiwan,24,1,2,23.97394,120.98202
19/02/2020,Taiwan,Taiwan,24,1,2,23.97394,120.98202
18/02/2020,Taiwan,Taiwan,22,1,2,23.97394,120.98202
17/02/2020,Taiwan,Taiwan,22,1,2,23.97394,120.98202
16/02/2020,Taiwan,Taiwan,20,1,2,23.97394,120.98202
15/02/2020,Taiwan,Taiwan,18,0,2,23.97394,120.98202
14/02/2020,Taiwan,Taiwan,18,0,2,23.97394,120.98202
13/02/2020,Taiwan,Taiwan,18,0,2,23.97394,120.98202
12/02/2020,Taiwan,Taiwan,18,0,1,23.97394,120.98202
11/02/2020,Taiwan,Taiwan,18,0,1,23.97394,120.98202
10/02/2020,Taiwan,Taiwan,18,1,0,23.97394,120.98202
09/02/2020,Taiwan,Taiwan,18,1,0,23.97394,120.98202
08/02/2020,Taiwan,Taiwan,17,1,0,23.97394,120.98202
07/02/2020,Taiwan,Taiwan,16,0,1,23.97394,120.98202
06/02/2020,Taiwan,Taiwan,16,0,1,23.97394,120.98202
05/02/2020,Taiwan,Taiwan,11,0,0,23.97394,120.98202
04/02/2020,Taiwan,Taiwan,11,0,0,23.97394,120.98202
02/02/2020,Taiwan,Taiwan,10,0,0,23.97394,120.98202
01/02/2020,Taiwan,Taiwan,10,0,0,23.97394,120.98202
31/01/2020,Taiwan,Taiwan,10,0,0,23.97394,120.98202
04/03/2020,Thailand,,43,1,30,14.89719,100.83273
03/03/2020,Thailand,,43,1,30,14.89719,100.83273
01/03/2020,Thailand,,42,1,30,14.89719,100.83273
29/02/2020,Thailand,,42,0,28,14.89719,100.83273
28/02/2020,Thailand,,41,0,28,14.89719,100.83273
27/02/2020,Thailand,,40,0,22,14.89719,100.83273
26/02/2020,Thailand,,40,0,22,14.89719,100.83273
25/02/2020,Thailand,,37,0,22,14.89719,100.83273
24/02/2020,Thailand,,35,0,21,14.89719,100.83273
23/02/2020,Thailand,,35,0,21,18.75446,100.62480
22/02/2020,Thailand,,35,0,20,18.75446,100.62480
21/02/2020,Thailand,,35,0,19,18.75446,100.62480
20/02/2020,Thailand,,35,0,17,18.75446,100.62480
19/02/2020,Thailand,,35,0,17,18.75446,100.62480
18/02/2020,Thailand,,35,0,17,18.75446,100.62480
17/02/2020,Thailand,,35,0,15,18.75446,100.62480
16/02/2020,Thailand,,34,0,14,18.75446,100.62480
15/02/2020,Thailand,,34,0,14,18.75446,100.62480
14/02/2020,Thailand,,33,0,13,18.75446,100.62480
13/02/2020,Thailand,,33,0,12,18.75446,100.62480
12/02/2020,Thailand,,33,0,10,18.75446,100.62480
11/02/2020,Thailand,,33,0,10,18.75446,100.62480
10/02/2020,Thailand,,32,10,0,18.75446,100.62480
09/02/2020,Thailand,,32,10,0,18.75446,100.62480
08/02/2020,Thailand,,32,10,0,18.75446,100.62480
07/02/2020,Thailand,,25,0,9,18.75446,100.62480
06/02/2020,Thailand,,25,0,8,18.75446,100.62480
05/02/2020,Thailand,,25,0,8,18.75446,100.62480
04/02/2020,Thailand,,25,0,8,18.75446,100.62480
02/02/2020,Thailand,,19,0,5,18.75446,100.62480
01/02/2020,Thailand,,19,0,5,18.75446,100.62480
31/01/2020,Thailand,,19,0,7,18.75446,100.62480
04/03/2020,Tunisia,,1,0,0,33.84394,9.40014
03/03/2020,Tunisia,,1,0,0,33.84394,9.40014
04/03/2020,United Kingdom,,87,0,8,54.70235,-3.27658
03/03/2020,United Kingdom,,51,0,8,54.70235,-3.27658
01/03/2020,United Kingdom,,36,0,8,54.70235,-3.27658
29/02/2020,United Kingdom,,23,0,8,54.70235,-3.27658
28/02/2020,United Kingdom,,20,0,8,54.70235,-3.27658
27/02/2020,United Kingdom,,16,0,8,54.70235,-3.27658
26/02/2020,United Kingdom,,13,0,8,54.70235,-3.27658
25/02/2020,United Kingdom,,13,0,8,54.70235,-3.27658
24/02/2020,United Kingdom,,13,0,8,54.70235,-3.27658
23/02/2020,United Kingdom,,13,0,8,54.70235,-3.27658
22/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
21/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
20/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
19/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
18/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
17/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
16/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
15/02/2020,United Kingdom,,9,0,8,54.70235,-3.27658
14/02/2020,United Kingdom,,9,0,1,54.70235,-3.27658
13/02/2020,United Kingdom,,9,0,1,54.70235,-3.27658
12/02/2020,United Kingdom,,9,0,1,54.70235,-3.27658
11/02/2020,United Kingdom,,8,0,1,54.70235,-3.27658
10/02/2020,United Kingdom,,8,0,0,54.70235,-3.27658
09/02/2020,United Kingdom,,4,0,0,54.70235,-3.27658
08/02/2020,United Kingdom,,3,0,0,54.70235,-3.27658
07/02/2020,United Kingdom,,3,0,0,54.70235,-3.27658
06/02/2020,United Kingdom,,3,0,0,54.70235,-3.27658
05/02/2020,United Kingdom,,2,0,0,54.70235,-3.27658
04/02/2020,United Kingdom,,2,0,0,54.70235,-3.27658
02/02/2020,United Kingdom,,2,0,0,54.70235,-3.27658
01/02/2020,United Kingdom,,2,0,0,54.70235,-3.27658
31/01/2020,United Kingdom,,2,0,0,54.70235,-3.27658
04/03/2020,Ukraine,,1,0,0,49.48720,31.27183
03/03/2020,Ukraine,,1,0,0,49.48720,31.27183
04/03/2020,United Arab Emirates,,28,0,5,24.00025,53.99948
03/03/2020,United Arab Emirates,,27,0,5,24.00025,53.99948
01/03/2020,United Arab Emirates,,21,0,5,24.00025,53.99948
29/02/2020,United Arab Emirates,,21,0,5,24.00025,53.99948
28/02/2020,United Arab Emirates,,19,0,5,24.00025,53.99948
27/02/2020,United Arab Emirates,,19,0,5,24.00025,53.99948
26/02/2020,United Arab Emirates,,13,0,3,24.00025,53.99948
25/02/2020,United Arab Emirates,,13,0,3,24.00025,53.99948
